id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51563790,Guest suite in Bozeman · ★4.97 · 1 bedroom · 2 beds · 1 bath,278688460,Jane,,Bozeman,45.67388,-111.04905,Entire home/apt,177,2,63,7/19/2023,3.52,1,42,35,
6.26166E+17,Home in Bozeman · ★4.95 · 4 bedrooms · 6 beds · 3 baths,68861172,Erica,,Bozeman,45.68995,-111.05319,Entire home/apt,343,1,19,7/24/2023,1.44,1,100,14,
11337733,Guest suite in Bozeman · ★4.90 · 1 bedroom · 1 bed · 1 bath,59339691,Allison,,Bozeman,45.68124,-111.0448,Entire home/apt,126,2,422,8/4/2023,4.7,1,296,52,
52258846,Condo in Bozeman · ★4.94 · 2 bedrooms · 3 beds · 1 bath,104010331,Dream MT,,Bozeman,45.68864,-111.04312,Entire home/apt,440,2,18,7/17/2023,0.79,13,354,6,
39551580,Home in Bozeman · ★4.89 · 2 bedrooms · 2 beds · 2 baths,8224408,Paul,,Bozeman,45.68501,-111.03931,Entire home/apt,208,3,19,4/8/2023,0.56,22,331,3,
6.06641E+17,Home in Bozeman · ★5.0 · 3 bedrooms · 3 beds · 2 baths,30062388,Cary,,Bozeman,45.68107,-111.03519,Entire home/apt,404,3,28,8/7/2023,2.19,1,316,25,
8.81902E+17,Rental unit in Bozeman · 2 bedrooms · 2 beds · 2.5 baths,10719166,Ted And Ann Marie,,Bozeman,45.650005,-111.0686823,Entire home/apt,108,30,0,,,4,335,0,
25580821,Home in Bozeman · ★4.92 · 3 bedrooms · 4 beds · 2.5 baths,106429221,Vacation Homes Bozeman,,Bozeman,45.6827985,-111.0953193,Entire home/apt,289,2,64,7/8/2023,1.04,5,348,6,
41430974,Home in Bozeman · ★4.92 · 3 bedrooms · 3 beds · 1 bath,222903364,Debbie,,Bozeman,45.68399,-111.06462,Entire home/apt,285,3,118,7/6/2023,2.77,1,55,29,
10194083,Home in Bozeman · ★4.99 · 2 bedrooms · 2 beds · 1 bath,52362737,Terra,,Bozeman,45.67359,-111.03341,Entire home/apt,261,3,115,7/2/2023,1.29,1,147,4,
5.82076E+17,Townhouse in Bozeman · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,59950618,Kellen,,Bozeman,45.69057,-111.10839,Entire home/apt,329,2,36,8/6/2023,2.15,1,109,22,
49748933,Home in Bozeman · ★4.90 · 3 bedrooms · 3 beds · 2 baths,158595657,Mountain Home,,Bozeman,45.683002,-111.10436,Entire home/apt,385,1,20,8/5/2023,0.78,26,334,12,
9.1748E+17,Rental unit in Bozeman · ★New · 1 bedroom · 2 beds · 1 bath,158595657,Mountain Home,,Bozeman,45.67983,-111.09982,Entire home/apt,130,1,2,7/25/2023,1.4,26,328,2,
6.04774E+17,Home in Bozeman · ★5.0 · 3 bedrooms · 3 beds · 2 baths,7485966,Ilona,,Bozeman,45.67825,-111.07573,Entire home/apt,165,30,4,7/8/2023,0.3,2,279,2,
7.02084E+17,Condo in Bozeman · ★4.86 · 1 bedroom · 2 beds · 1 bath,78849013,Stay Montana,,Bozeman,45.67697,-111.04782,Entire home/apt,196,1,7,8/2/2023,0.64,12,349,7,
41296861,Rental unit in Bozeman · ★4.80 · 2 bedrooms · 3 beds · 1 bath,32302835,Sarah,,Bozeman,45.68151,-111.04976,Entire home/apt,194,2,186,7/26/2023,4.31,1,349,37,
9882706,Home in Bozeman · ★4.86 · 3 bedrooms · 3 beds · 2 baths,50844446,Jaymie,,Bozeman,45.714,-111.08021,Entire home/apt,269,28,7,7/9/2023,0.52,2,258,5,
53302552,Rental unit in Bozeman · ★4.85 · 1 bedroom · 3 beds · 1 bath,430914923,Residence Inn Bozeman,,Bozeman,45.67883,-111.02535,Entire home/apt,390,1,26,7/2/2023,1.3,2,175,12,
52610317,Rental unit in Bozeman · ★4.94 · Studio · 3 beds · 1 bath,12702811,Carla,,Bozeman,45.68005,-111.03929,Entire home/apt,320,3,54,7/24/2023,3.14,2,253,35,
51225637,Condo in Bozeman · ★4.68 · 1 bedroom · 2 beds · 1 bath,414692326,Kenneth,,Bozeman,45.68094,-111.04684,Entire home/apt,140,2,66,8/7/2023,2.66,1,282,29,
6.20358E+17,Condo in Bozeman · ★4.74 · 2 bedrooms · 2 beds · 1 bath,40742998,Katie,,Bozeman,45.68145,-111.04979,Entire home/apt,188,2,39,8/2/2023,2.73,1,142,25,
7.19644E+17,Condo in Bozeman · ★5.0 · 2 bedrooms · 2 beds · 1 bath,187536670,Charity,,Bozeman,45.678093,-111.0469886,Entire home/apt,156,2,29,8/2/2023,3.11,1,314,29,
53302545,Rental unit in Bozeman · ★4.79 · 1 bedroom · 2 beds · 1 bath,430914923,Residence Inn Bozeman,,Bozeman,45.68088,-111.02527,Entire home/apt,380,1,19,2/12/2023,0.95,2,142,6,
7480329,Condo in Bozeman · ★5.0 · 2 bedrooms · 2 beds · 2 baths,3437116,Jill,,Bozeman,45.6724,-111.02983,Entire home/apt,200,14,10,6/24/2023,0.12,1,139,1,
22031166,Townhouse in Bozeman · ★4.84 · 2 bedrooms · 3 beds · 2.5 baths,158595657,Mountain Home,,Bozeman,45.68669,-111.02745,Entire home/apt,247,1,32,8/14/2021,0.51,26,278,0,
8.82035E+17,Rental unit in Bozeman · ★4.50 · 1 bedroom · 1 bed · 1 bath,37331595,Vacasa Montana,,Bozeman,45.67748,-111.04661,Entire home/apt,179,2,6,6/18/2023,1.98,9,353,6,
30421899,Townhouse in Bozeman · ★4.92 · 3 bedrooms · 6 beds · 2.5 baths,222135275,Lauren,,Bozeman,45.67334,-111.05763,Entire home/apt,285,1,178,7/24/2023,3.14,2,5,49,
5.59527E+17,Condo in Bozeman · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,78849013,Stay Montana,,Bozeman,45.64789,-111.06953,Entire home/apt,123,30,3,4/30/2023,0.22,12,344,2,
23947268,Home in Bozeman · ★4.75 · 2 bedrooms · 4 beds · 2.5 baths,8224408,Paul,,Bozeman,45.68181,-111.02854,Entire home/apt,408,3,16,5/25/2023,0.25,22,153,1,
27113338,Rental unit in Bozeman · ★4.81 · Studio · 1 bed · 1 bath,40166238,Sunny,,Bozeman,45.67693,-111.05311,Entire home/apt,156,28,48,2/23/2023,0.79,2,336,6,
6.45141E+17,Townhouse in Bozeman · ★4.96 · 3 bedrooms · 3 beds · 1 bath,243889371,Mallory,,Bozeman,45.67989,-111.07472,Entire home/apt,307,1,55,8/6/2023,4.04,1,339,39,
50675728,Condo in Bozeman · ★5.0 · 1 bedroom · 2 beds · 1 bath,87338185,Carrie,,Bozeman,45.678093,-111.046989,Entire home/apt,248,1,46,8/9/2023,2.53,2,141,21,
7694423,Guesthouse in Bozeman · ★4.85 · 1 bedroom · 1 bed · 1 bath,40166238,Sunny,,Bozeman,45.68181,-111.0953,Entire home/apt,217,28,28,2/26/2023,0.29,2,342,3,
33094078,Townhouse in Bozeman · ★4.99 · 3 bedrooms · 3 beds · 2 baths,133422103,Tess,,Bozeman,45.67912,-111.0784,Entire home/apt,276,3,154,7/26/2023,2.91,1,228,24,
50523660,Townhouse in Bozeman · 3 bedrooms · 7 beds · 2.5 baths,222135275,Lauren,,Bozeman,45.64651,-111.05647,Entire home/apt,250,30,1,1/27/2022,0.05,2,321,0,
51366615,Rental unit in Bozeman · ★5.0 · 2 bedrooms · 2 beds · 1 bath,91012372,Peter,,Bozeman,45.66549,-111.04195,Entire home/apt,159,4,4,8/5/2023,0.25,3,64,3,
49638052,Condo in Bozeman · ★4.89 · 1 bedroom · 2 beds · 1 bath,16439933,Caitlin,,Bozeman,45.67702,-111.04866,Entire home/apt,232,3,55,7/25/2023,2.08,1,88,12,
46335623,Condo in Bozeman · ★4.99 · 1 bedroom · 2 beds · 1 bath,334582361,Kelly,,Bozeman,45.67934,-111.04826,Entire home/apt,193,3,104,8/3/2023,3.15,1,256,37,
48563248,Rental unit in Bozeman · ★4.96 · 2 bedrooms · 2 beds · 2 baths,166104792,Caleb And Madison,,Bozeman,45.68237,-111.03918,Entire home/apt,216,2,77,7/23/2023,3.92,2,114,43,
23269653,Home in Bozeman · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,106429221,Vacation Homes Bozeman,,Bozeman,45.68218923,-111.0952056,Entire home/apt,204,2,47,7/30/2023,0.72,5,147,5,
7.52933E+17,Serviced apartment in Bozeman · 1 bedroom · 1 bed · 1 bath,5615582,RoomPicks,,Bozeman,45.67885,-111.02518,Entire home/apt,560,1,0,,,21,18,0,
